"hsapiens_homolog_ensembl_gene" "ensembl_gene_id.x" "external_gene_name.x" "hsapiens_homolog_associated_gene_name.x" "ensembl_gene_id.y" "external_gene_name.y" "hsapiens_homolog_associated_gene_name.y" "ensembl_gene_id" "external_gene_name" "hsapiens_homolog_associated_gene_name"
"13469" "ENSG00000155287" "ENSDARG00000052994" "slc25a28" "SLC25A28" "ENSGALG00010022250" "SLC25A28" "SLC25A28" "ENSRNOG00000016751" "Slc25a28" "SLC25A28"
"13470" "ENSG00000155304" "ENSDARG00000040984" "hspa13" "HSPA13" "ENSGALG00010007751" "HSPA13" "HSPA13" "ENSRNOG00000060979" "Hspa13" "HSPA13"
"13471" "ENSG00000155307" "ENSDARG00000054543" "samsn1a" "SAMSN1" "ENSGALG00010007786" "SAMSN1" "SAMSN1" "ENSRNOG00000030930" "Samsn1" "SAMSN1"
"13472" "ENSG00000155307" "ENSDARG00000078647" "samsn1b" "SAMSN1" "ENSGALG00010007786" "SAMSN1" "SAMSN1" "ENSRNOG00000030930" "Samsn1" "SAMSN1"
"13473" "ENSG00000155313" "ENSDARG00000012314" "usp25" "USP25" "ENSGALG00010008058" "USP25" "USP25" "ENSRNOG00000001573" "Usp25" "USP25"
"13474" "ENSG00000155329" "ENSDARG00000091092" "zcchc10" "ZCCHC10" "ENSGALG00010013787" "ZCCHC10" "ZCCHC10" "ENSRNOG00000006943" "AABR07072108.1" "ZCCHC10"
"13475" "ENSG00000155330" "ENSDARG00000002506" "C7H16orf87" "C16orf87" "ENSGALG00010023665" "C16orf87" "C16orf87" "ENSRNOG00000017090" "RGD1308706" "C16orf87"
"13476" "ENSG00000155363" "ENSDARG00000015829" "mov10a" "MOV10" "ENSGALG00010027499" "MOV10" "MOV10" "ENSRNOG00000012946" "Mov10" "MOV10"
"13477" "ENSG00000155363" "ENSDARG00000056065" "mov10b.2" "MOV10" "ENSGALG00010027499" "MOV10" "MOV10" "ENSRNOG00000012946" "Mov10" "MOV10"
"13478" "ENSG00000155363" "ENSDARG00000061177" "mov10b.1" "MOV10" "ENSGALG00010027499" "MOV10" "MOV10" "ENSRNOG00000012946" "Mov10" "MOV10"
"13479" "ENSG00000155367" "ENSDARG00000057032" "ppm1nb" "PPM1J" "ENSGALG00010027516" "PPM1J" "PPM1J" "ENSRNOG00000012481" "Ppm1j" "PPM1J"
"13480" "ENSG00000155367" "ENSDARG00000010231" "ppm1na" "PPM1J" "ENSGALG00010027516" "PPM1J" "PPM1J" "ENSRNOG00000012481" "Ppm1j" "PPM1J"
"13481" "ENSG00000155367" "ENSDARG00000063684" "ppm1h" "PPM1J" "ENSGALG00010027516" "PPM1J" "PPM1J" "ENSRNOG00000012481" "Ppm1j" "PPM1J"
"13482" "ENSG00000155367" "ENSDARG00000074690" "ppm1j" "PPM1J" "ENSGALG00010027516" "PPM1J" "PPM1J" "ENSRNOG00000012481" "Ppm1j" "PPM1J"
"13483" "ENSG00000155368" "ENSDARG00000026369" "dbi" "DBI" "ENSGALG00010020747" "DBI" "DBI" "ENSRNOG00000019107" "LOC301444" "DBI"
"13484" "ENSG00000155368" "ENSDARG00000026369" "dbi" "DBI" "ENSGALG00010020747" "DBI" "DBI" "ENSRNOG00000046889" "Dbi" "DBI"
"13485" "ENSG00000155368" "ENSDARG00000026369" "dbi" "DBI" "ENSGALG00010020747" "DBI" "DBI" "ENSRNOG00000030813" "AABR07036498.1" "DBI"
"13486" "ENSG00000155368" "ENSDARG00000026369" "dbi" "DBI" "ENSGALG00010020747" "DBI" "DBI" "ENSRNOG00000062353" "" "DBI"
"13487" "ENSG00000155380" "ENSDARG00000068572" "slc16a1b" "SLC16A1" "ENSGALG00010024452" "SLC16A1" "SLC16A1" "ENSRNOG00000019996" "Slc16a1" "SLC16A1"
"13488" "ENSG00000155380" "ENSDARG00000016963" "slc16a1a" "SLC16A1" "ENSGALG00010024452" "SLC16A1" "SLC16A1" "ENSRNOG00000019996" "Slc16a1" "SLC16A1"
"13489" "ENSG00000155393" "ENSDARG00000036076" "heatr3" "HEATR3" "ENSGALG00010025910" "HEATR3" "HEATR3" "ENSRNOG00000015459" "Heatr3" "HEATR3"
"13490" "ENSG00000155438" "ENSDARG00000040666" "nifk" "NIFK" "ENSGALG00010021759" "NIFK" "NIFK" "ENSRNOG00000025701" "Nifk" "NIFK"
"13491" "ENSG00000155463" "ENSDARG00000069313" "oxa1l" "OXA1L" "ENSGALG00010003993" "" "OXA1L" "ENSRNOG00000009713" "Oxa1l" "OXA1L"
"13492" "ENSG00000155495" "ENSDARG00000058212" "ndnl2" "MAGEC1" "ENSGALG00010000406" "NSMCE3" "MAGEC1" "ENSRNOG00000003532" "Magea13" "MAGEC1"
"13493" "ENSG00000155495" "ENSDARG00000058212" "ndnl2" "MAGEC1" "ENSGALG00010000406" "NSMCE3" "MAGEC1" "ENSRNOG00000068510" "" "MAGEC1"
"13494" "ENSG00000155506" "ENSDARG00000101722" "LARP1" "LARP1" "ENSGALG00010015796" "LARP1" "LARP1" "ENSRNOG00000031544" "Larp1" "LARP1"
"13495" "ENSG00000155508" "ENSDARG00000020043" "cnot8" "CNOT8" "ENSGALG00010015686" "CNOT8" "CNOT8" "ENSRNOG00000002630" "Cnot8" "CNOT8"
"13496" "ENSG00000155511" "ENSDARG00000021352" "gria1a" "GRIA1" "ENSGALG00010016612" "GRIA1" "GRIA1" "ENSRNOG00000045816" "Gria1" "GRIA1"
"13497" "ENSG00000155511" "ENSDARG00000032714" "gria1b" "GRIA1" "ENSGALG00010016612" "GRIA1" "GRIA1" "ENSRNOG00000045816" "Gria1" "GRIA1"
"13498" "ENSG00000155530" "ENSDARG00000069698" "lrguk" "LRGUK" "ENSGALG00010007000" "LRGUK" "LRGUK" "ENSRNOG00000008775" "Lrguk" "LRGUK"
"13499" "ENSG00000155545" "ENSDARG00000021288" "mier3b" "MIER3" "ENSGALG00010013487" "" "MIER3" "ENSRNOG00000013121" "Mier3" "MIER3"
"13500" "ENSG00000155545" "ENSDARG00000021288" "mier3b" "MIER3" "ENSGALG00010012336" "" "MIER3" "ENSRNOG00000013121" "Mier3" "MIER3"
"13501" "ENSG00000155545" "ENSDARG00000006253" "mier3a" "MIER3" "ENSGALG00010013487" "" "MIER3" "ENSRNOG00000013121" "Mier3" "MIER3"
"13502" "ENSG00000155545" "ENSDARG00000006253" "mier3a" "MIER3" "ENSGALG00010012336" "" "MIER3" "ENSRNOG00000013121" "Mier3" "MIER3"
"13503" "ENSG00000155561" "ENSDARG00000042530" "nup205" "NUP205" "ENSGALG00010011702" "NUP205" "NUP205" "ENSRNOG00000010852" "Nup205" "NUP205"
"13504" "ENSG00000155621" "ENSDARG00000035570" "C5H9orf85" "C9orf85" "ENSGALG00010014220" "C9orf85" "C9orf85" "ENSRNOG00000024197" "LOC100362345" "C9orf85"
"13505" "ENSG00000155629" "ENSDARG00000078285" "pik3ap1" "PIK3AP1" "ENSGALG00010023847" "PIK3AP1" "PIK3AP1" "ENSRNOG00000013309" "Pik3ap1" "PIK3AP1"
"13506" "ENSG00000155636" "ENSDARG00000063731" "rbm45" "RBM45" "ENSGALG00010023793" "RBM45" "RBM45" "ENSRNOG00000010595" "Rbm45" "RBM45"
"13507" "ENSG00000155657" "ENSDARG00000028213" "TTN" "TTN" "ENSGALG00010022969" "TTN" "TTN" "ENSRNOG00000069271" "Ttn" "TTN"
"13508" "ENSG00000155660" "ENSDARG00000018491" "pdia4" "PDIA4" "ENSGALG00010008340" "PDIA4" "PDIA4" "ENSRNOG00000006228" "Pdia4" "PDIA4"
"13509" "ENSG00000155666" "ENSDARG00000102512" "kdm8" "KDM8" "ENSGALG00010017334" "KDM8" "KDM8" "ENSRNOG00000015180" "Kdm8" "KDM8"
"13510" "ENSG00000155719" "ENSDARG00000080675" "otoa" "OTOA" "ENSGALG00010019083" "OTOA" "OTOA" "ENSRNOG00000017487" "Otoa" "OTOA"
"13511" "ENSG00000155744" "ENSDARG00000101696" "hycc2" "HYCC2" "ENSGALG00010024845" "HYCC2" "HYCC2" "ENSRNOG00000025079" "Hycc2" "HYCC2"
"13512" "ENSG00000155755" "ENSDARG00000041735" "tmem237a" "TMEM237" "ENSGALG00010024930" "TMEM237" "TMEM237" "ENSRNOG00000024085" "Tmem237" "TMEM237"
"13513" "ENSG00000155755" "ENSDARG00000074248" "tmem237b" "TMEM237" "ENSGALG00010024930" "TMEM237" "TMEM237" "ENSRNOG00000024085" "Tmem237" "TMEM237"
"13514" "ENSG00000155760" "ENSDARG00000027589" "fzd7b" "FZD7" "ENSGALG00010026264" "FZD7" "FZD7" "ENSRNOG00000016119" "Fzd7" "FZD7"
"13515" "ENSG00000155760" "ENSDARG00000060004" "fzd7a" "FZD7" "ENSGALG00010026264" "FZD7" "FZD7" "ENSRNOG00000016119" "Fzd7" "FZD7"
"13516" "ENSG00000155761" "ENSDARG00000058280" "" "SPAG17" "ENSGALG00010022138" "SPAG17" "SPAG17" "ENSRNOG00000037196" "Spag17" "SPAG17"
"13517" "ENSG00000155792" "ENSDARG00000040930" "deptor" "DEPTOR" "ENSGALG00010009387" "DEPTOR" "DEPTOR" "ENSRNOG00000004328" "Deptor" "DEPTOR"
"13518" "ENSG00000155827" "ENSDARG00000016664" "rnf20" "RNF20" "ENSGALG00010005549" "RNF20" "RNF20" "ENSRNOG00000006087" "Rnf20" "RNF20"
"13519" "ENSG00000155846" "ENSDARG00000101569" "" "PPARGC1B" "ENSGALG00010008209" "PPARGC1B" "PPARGC1B" "ENSRNOG00000017503" "Ppargc1b" "PPARGC1B"
"13520" "ENSG00000155849" "ENSDARG00000055400" "si:dkey-56f14.7" "ELMO1" "ENSGALG00010016729" "ELMO1" "ELMO1" "ENSRNOG00000059705" "Elmo1" "ELMO1"
"13521" "ENSG00000155849" "ENSDARG00000098753" "elmo1" "ELMO1" "ENSGALG00010016729" "ELMO1" "ELMO1" "ENSRNOG00000059705" "Elmo1" "ELMO1"
"13522" "ENSG00000155850" "ENSDARG00000011618" "slc26a2" "SLC26A2" "ENSGALG00010008174" "SLC26A2" "SLC26A2" "ENSRNOG00000018082" "Slc26a2" "SLC26A2"
"13523" "ENSG00000155858" "ENSDARG00000090854" "lsm11" "LSM11" "ENSGALG00010012968" "LSM11" "LSM11" "ENSRNOG00000005450" "Lsm11" "LSM11"
"13524" "ENSG00000155868" "ENSDARG00000016318" "med7" "MED7" "ENSGALG00010015333" "MED7" "MED7" "ENSRNOG00000007053" "Med7" "MED7"
"13525" "ENSG00000155876" "ENSDARG00000104149" "rraga" "RRAGA" "ENSGALG00010011898" "" "RRAGA" "ENSRNOG00000007051" "Rraga" "RRAGA"
"13526" "ENSG00000155886" "ENSDARG00000042988" "slc24a2" "SLC24A2" "ENSGALG00010016336" "SLC24A2" "SLC24A2" "ENSRNOG00000008169" "Slc24a2" "SLC24A2"
"13527" "ENSG00000155886" "ENSDARG00000063158" "SLC24A2" "SLC24A2" "ENSGALG00010016336" "SLC24A2" "SLC24A2" "ENSRNOG00000008169" "Slc24a2" "SLC24A2"
"13528" "ENSG00000155893" "ENSDARG00000040644" "pxylp1" "PXYLP1" "ENSGALG00010025346" "PXYLP1" "PXYLP1" "ENSRNOG00000012480" "Pxylp1" "PXYLP1"
"13529" "ENSG00000155897" "ENSDARG00000031783" "adcy8" "ADCY8" "ENSGALG00010007962" "ADCY8" "ADCY8" "ENSRNOG00000004890" "Adcy8" "ADCY8"
"13530" "ENSG00000155903" "ENSDARG00000078775" "RASA2" "RASA2" "ENSGALG00010023887" "RASA2" "RASA2" "ENSRNOG00000011909" "Rasa2" "RASA2"
"13531" "ENSG00000155906" "ENSDARG00000027465" "rmnd1" "RMND1" "ENSGALG00010005752" "RMND1" "RMND1" "ENSRNOG00000019501" "Rmnd1" "RMND1"
"13532" "ENSG00000155926" "ENSDARG00000100287" "SLA" "SLA" "ENSGALG00010008176" "SLA" "SLA" "ENSRNOG00000056714" "Sla" "SLA"
"13533" "ENSG00000155926" "ENSDARG00000054340" "sla1a" "SLA" "ENSGALG00010008176" "SLA" "SLA" "ENSRNOG00000056714" "Sla" "SLA"
"13534" "ENSG00000155957" "ENSDARG00000014361" "tmbim4" "TMBIM4" "ENSGALG00010012078" "TMBIM4" "TMBIM4" "ENSRNOG00000004312" "Tmbim4" "TMBIM4"
"13535" "ENSG00000155962" "ENSDARG00000010625" "clic2" "CLIC2" "ENSGALG00010015145" "CLIC2" "CLIC2" "ENSRNOG00000000728" "Clic2" "CLIC2"
"13536" "ENSG00000155966" "ENSDARG00000052242" "aff2" "AFF2" "ENSGALG00010013206" "AFF2" "AFF2" "ENSRNOG00000052572" "Aff2" "AFF2"
"13537" "ENSG00000155970" "ENSDARG00000074255" "micu3b" "MICU3" "ENSGALG00010016200" "MICU3" "MICU3" "ENSRNOG00000012767" "Micu3" "MICU3"
"13538" "ENSG00000155970" "ENSDARG00000078599" "MICU3" "MICU3" "ENSGALG00010016200" "MICU3" "MICU3" "ENSRNOG00000012767" "Micu3" "MICU3"
"13539" "ENSG00000155974" "ENSDARG00000015053" "grip1" "GRIP1" "ENSGALG00010012122" "GRIP1" "GRIP1" "ENSRNOG00000004013" "Grip1" "GRIP1"
"13540" "ENSG00000155975" "ENSDARG00000017119" "vps37a" "VPS37A" "ENSGALG00010015974" "VPS37A" "VPS37A" "ENSRNOG00000012001" "Vps37a" "VPS37A"
"13541" "ENSG00000155980" "ENSDARG00000098936" "kif5aa" "KIF5A" "ENSGALG00010023736" "KIF5A" "KIF5A" "ENSRNOG00000005299" "Kif5a" "KIF5A"
"13542" "ENSG00000156006" "ENSDARG00000005176" "zgc:101040" "NAT2" "ENSGALG00010007436" "PNAT3" "NAT2" "ENSRNOG00000049498" "Nat1" "NAT2"
"13543" "ENSG00000156006" "ENSDARG00000005176" "zgc:101040" "NAT2" "ENSGALG00010007436" "PNAT3" "NAT2" "ENSRNOG00000029977" "Nat3" "NAT2"
"13544" "ENSG00000156006" "ENSDARG00000005176" "zgc:101040" "NAT2" "ENSGALG00010007432" "NAT" "NAT2" "ENSRNOG00000049498" "Nat1" "NAT2"
"13545" "ENSG00000156006" "ENSDARG00000005176" "zgc:101040" "NAT2" "ENSGALG00010007432" "NAT" "NAT2" "ENSRNOG00000029977" "Nat3" "NAT2"
"13546" "ENSG00000156006" "ENSDARG00000036066" "si:dkey-78a14.4" "NAT2" "ENSGALG00010007465" "PNAT10" "NAT2" "ENSRNOG00000049498" "Nat1" "NAT2"
"13547" "ENSG00000156006" "ENSDARG00000036066" "si:dkey-78a14.4" "NAT2" "ENSGALG00010007465" "PNAT10" "NAT2" "ENSRNOG00000029977" "Nat3" "NAT2"
"13548" "ENSG00000156006" "ENSDARG00000036066" "si:dkey-78a14.4" "NAT2" "ENSGALG00010007436" "PNAT3" "NAT2" "ENSRNOG00000049498" "Nat1" "NAT2"
"13549" "ENSG00000156006" "ENSDARG00000036066" "si:dkey-78a14.4" "NAT2" "ENSGALG00010007436" "PNAT3" "NAT2" "ENSRNOG00000029977" "Nat3" "NAT2"
"13550" "ENSG00000156006" "ENSDARG00000005176" "zgc:101040" "NAT2" "ENSGALG00010007465" "PNAT10" "NAT2" "ENSRNOG00000049498" "Nat1" "NAT2"
"13551" "ENSG00000156006" "ENSDARG00000005176" "zgc:101040" "NAT2" "ENSGALG00010007465" "PNAT10" "NAT2" "ENSRNOG00000029977" "Nat3" "NAT2"
"13552" "ENSG00000156006" "ENSDARG00000036066" "si:dkey-78a14.4" "NAT2" "ENSGALG00010007432" "NAT" "NAT2" "ENSRNOG00000049498" "Nat1" "NAT2"
"13553" "ENSG00000156006" "ENSDARG00000036066" "si:dkey-78a14.4" "NAT2" "ENSGALG00010007432" "NAT" "NAT2" "ENSRNOG00000029977" "Nat3" "NAT2"
"13554" "ENSG00000156009" "ENSDARG00000058212" "ndnl2" "MAGEA8" "ENSGALG00010000406" "NSMCE3" "MAGEA8" "ENSRNOG00000068510" "" "MAGEA8"
"13555" "ENSG00000156009" "ENSDARG00000058212" "ndnl2" "MAGEA8" "ENSGALG00010000406" "NSMCE3" "MAGEA8" "ENSRNOG00000003532" "Magea13" "MAGEA8"
"13556" "ENSG00000156011" "ENSDARG00000104820" "" "PSD3" "ENSGALG00010014032" "PSD3" "PSD3" "ENSRNOG00000013884" "Psd3" "PSD3"
"13557" "ENSG00000156017" "ENSDARG00000102865" "carnmt1" "CARNMT1" "ENSGALG00010015413" "CARNMT1" "CARNMT1" "ENSRNOG00000012872" "Carnmt1" "CARNMT1"
"13558" "ENSG00000156026" "ENSDARG00000101175" "mcu" "MCU" "ENSGALG00010021411" "MCU" "MCU" "ENSRNOG00000045920" "Mcu" "MCU"
"13559" "ENSG00000156030" "ENSDARG00000011445" "mideasa" "MIDEAS" "ENSGALG00010020847" "MIDEAS" "MIDEAS" "ENSRNOG00000010653" "Mideas" "MIDEAS"
"13560" "ENSG00000156030" "ENSDARG00000053864" "mideasb" "MIDEAS" "ENSGALG00010020847" "MIDEAS" "MIDEAS" "ENSRNOG00000010653" "Mideas" "MIDEAS"
"13561" "ENSG00000156042" "ENSDARG00000058508" "cfap70" "CFAP70" "ENSGALG00010018215" "CFAP70" "CFAP70" "ENSRNOG00000007046" "Cfap70" "CFAP70"
"13562" "ENSG00000156049" "ENSDARG00000025013" "gna14a" "GNA14" "ENSGALG00010015208" "GNA14" "GNA14" "ENSRNOG00000014840" "Gna14" "GNA14"
"13563" "ENSG00000156050" "ENSDARG00000089467" "FAM161B" "FAM161B" "ENSGALG00010006531" "FAM161B" "FAM161B" "ENSRNOG00000011112" "Fam161b" "FAM161B"
"13564" "ENSG00000156076" "ENSDARG00000005541" "wif1" "WIF1" "ENSGALG00010012361" "WIF1" "WIF1" "ENSRNOG00000004476" "Wif1" "WIF1"
"13565" "ENSG00000156097" "ENSDARG00000055570" "GPR61" "GPR61" "ENSGALG00010027719" "GPR61" "GPR61" "ENSRNOG00000019738" "Gpr61" "GPR61"
"13566" "ENSG00000156103" "ENSDARG00000116438" "" "MMP16" "ENSGALG00010012390" "MMP16" "MMP16" "ENSRNOG00000005708" "Mmp16" "MMP16"
"13567" "ENSG00000156103" "ENSDARG00000058876" "mmp16b" "MMP16" "ENSGALG00010012390" "MMP16" "MMP16" "ENSRNOG00000005708" "Mmp16" "MMP16"
"13568" "ENSG00000156110" "ENSDARG00000095947" "adkb" "ADK" "ENSGALG00010022429" "ADK" "ADK" "ENSRNOG00000012325" "Adk" "ADK"
"13569" "ENSG00000156110" "ENSDARG00000039429" "adka" "ADK" "ENSGALG00010022429" "ADK" "ADK" "ENSRNOG00000012325" "Adk" "ADK"
"13570" "ENSG00000156113" "ENSDARG00000079840" "kcnma1a" "KCNMA1" "ENSGALG00010022174" "KCNMA1" "KCNMA1" "ENSRNOG00000005985" "Kcnma1" "KCNMA1"
"13571" "ENSG00000156113" "ENSDARG00000110727" "KCNMA1" "KCNMA1" "ENSGALG00010022174" "KCNMA1" "KCNMA1" "ENSRNOG00000005985" "Kcnma1" "KCNMA1"
"13572" "ENSG00000156127" "ENSDARG00000011818" "batf" "BATF" "ENSGALG00010004553" "BATF" "BATF" "ENSRNOG00000008588" "Batf" "BATF"
"13573" "ENSG00000156136" "ENSDARG00000044807" "dck" "DCK" "ENSGALG00010004283" "DCK" "DCK" "ENSRNOG00000003296" "Dck" "DCK"
"13574" "ENSG00000156140" "ENSDARG00000060127" "adamts3" "ADAMTS3" "ENSGALG00010004385" "ADAMTS3" "ADAMTS3" "ENSRNOG00000027463" "Adamts3" "ADAMTS3"
"13575" "ENSG00000156170" "ENSDARG00000053652" "NDUFAF6" "NDUFAF6" "ENSGALG00010012583" "NDUFAF6" "NDUFAF6" "ENSRNOG00000040040" "Ndufaf6" "NDUFAF6"
"13576" "ENSG00000156171" "ENSDARG00000044241" "dram2b" "DRAM2" "ENSGALG00010024692" "DRAM2" "DRAM2" "ENSRNOG00000017744" "Dram2" "DRAM2"
"13577" "ENSG00000156194" "ENSDARG00000104980" "PPEF2" "PPEF2" "ENSGALG00010004139" "PPEF2" "PPEF2" "ENSRNOG00000052061" "Ppef2" "PPEF2"
"13578" "ENSG00000156206" "ENSDARG00000018281" "cfap161" "CFAP161" "ENSGALG00010019273" "CFAP161" "CFAP161" "ENSRNOG00000012301" "Cfap161" "CFAP161"
"13579" "ENSG00000156218" "ENSDARG00000027903" "adamtsl3" "ADAMTSL3" "ENSGALG00010016874" "ADAMTSL3" "ADAMTSL3" "ENSRNOG00000010840" "Adamtsl3" "ADAMTSL3"
"13580" "ENSG00000156222" "ENSDARG00000060879" "slc28a1" "SLC28A1" "ENSGALG00010022243" "" "SLC28A1" "ENSRNOG00000018940" "Slc28a1" "SLC28A1"
"13581" "ENSG00000156232" "ENSDARG00000103011" "" "WHAMM" "ENSGALG00010017658" "WHAMM" "WHAMM" "ENSRNOG00000028113" "Whamm" "WHAMM"
"13582" "ENSG00000156239" "ENSDARG00000115421" "n6amt1" "N6AMT1" "ENSGALG00010009831" "N6AMT1" "N6AMT1" "ENSRNOG00000001603" "N6amt1" "N6AMT1"
"13583" "ENSG00000156253" "ENSDARG00000055426" "rwdd2b" "RWDD2B" "ENSGALG00010009914" "RWDD2B" "RWDD2B" "ENSRNOG00000001599" "Rwdd2b" "RWDD2B"
"13584" "ENSG00000156256" "ENSDARG00000060633" "usp16" "USP16" "ENSGALG00010009985" "USP16" "USP16" "ENSRNOG00000001598" "Usp16" "USP16"
"13585" "ENSG00000156261" "ENSDARG00000008243" "cct8" "CCT8" "ENSGALG00010010077" "CCT8" "CCT8" "ENSRNOG00000001592" "Cct8" "CCT8"
"13586" "ENSG00000156273" "ENSDARG00000002196" "bach1b" "BACH1" "ENSGALG00010011622" "BACH1" "BACH1" "ENSRNOG00000001582" "Bach1" "BACH1"
"13587" "ENSG00000156273" "ENSDARG00000062553" "bach1a" "BACH1" "ENSGALG00010011622" "BACH1" "BACH1" "ENSRNOG00000001582" "Bach1" "BACH1"
"13588" "ENSG00000156284" "ENSDARG00000099950" "cldn8.3" "CLDN8" "ENSGALG00010011654" "CLDN8" "CLDN8" "ENSRNOG00000001571" "Cldn8" "CLDN8"
"13589" "ENSG00000156298" "ENSDARG00000008407" "tspan7" "TSPAN7" "ENSGALG00010002725" "TSPAN7" "TSPAN7" "ENSRNOG00000003229" "Tspan7" "TSPAN7"
"13590" "ENSG00000156298" "ENSDARG00000008407" "tspan7" "TSPAN7" "ENSGALG00010002725" "TSPAN7" "TSPAN7" "ENSRNOG00000049257" "LOC102551255" "TSPAN7"
"13591" "ENSG00000156299" "ENSDARG00000078430" "tiam1a" "TIAM1" "ENSGALG00010011699" "TIAM1" "TIAM1" "ENSRNOG00000021569" "Tiam1" "TIAM1"
"13592" "ENSG00000156299" "ENSDARG00000025920" "tiam1b" "TIAM1" "ENSGALG00010011699" "TIAM1" "TIAM1" "ENSRNOG00000021569" "Tiam1" "TIAM1"
"13593" "ENSG00000156304" "ENSDARG00000077093" "scaf4a" "SCAF4" "ENSGALG00010011797" "SCAF4" "SCAF4" "ENSRNOG00000002104" "Scaf4" "SCAF4"
"13594" "ENSG00000156304" "ENSDARG00000018854" "scaf4b" "SCAF4" "ENSGALG00010011797" "SCAF4" "SCAF4" "ENSRNOG00000002104" "Scaf4" "SCAF4"
"13595" "ENSG00000156313" "ENSDARG00000057074" "rpgrb" "RPGR" "ENSGALG00010003719" "RPGR" "RPGR" "ENSRNOG00000003013" "Rpgr" "RPGR"
"13596" "ENSG00000156313" "ENSDARG00000057074" "rpgrb" "RPGR" "ENSGALG00010003719" "RPGR" "RPGR" "ENSRNOG00000062329" "Rpgr-ps1" "RPGR"
"13597" "ENSG00000156313" "ENSDARG00000056617" "" "RPGR" "ENSGALG00010003719" "RPGR" "RPGR" "ENSRNOG00000003013" "Rpgr" "RPGR"
"13598" "ENSG00000156313" "ENSDARG00000056617" "" "RPGR" "ENSGALG00010003719" "RPGR" "RPGR" "ENSRNOG00000062329" "Rpgr-ps1" "RPGR"
"13599" "ENSG00000156374" "ENSDARG00000069681" "pcgf6" "PCGF6" "ENSGALG00010021108" "PCGF6" "PCGF6" "ENSRNOG00000020250" "Pcgf6" "PCGF6"
"13600" "ENSG00000156381" "ENSDARG00000028804" "ankrd9" "ANKRD9" "ENSGALG00010017304" "ANKRD9" "ANKRD9" "ENSRNOG00000008056" "Ankrd9" "ANKRD9"
"13601" "ENSG00000156384" "ENSDARG00000021974" "sfr1" "SFR1" "ENSGALG00010021342" "SFR1" "SFR1" "ENSRNOG00000012641" "Sfr1" "SFR1"
"13602" "ENSG00000156395" "ENSDARG00000103535" "SORCS3" "SORCS3" "ENSGALG00010019237" "SORCS3" "SORCS3" "ENSRNOG00000028832" "Sorcs3" "SORCS3"
"13603" "ENSG00000156395" "ENSDARG00000077349" "" "SORCS3" "ENSGALG00010019237" "SORCS3" "SORCS3" "ENSRNOG00000028832" "Sorcs3" "SORCS3"
"13604" "ENSG00000156398" "ENSDARG00000017960" "sfxn2" "SFXN2" "ENSGALG00010018701" "SFXN2" "SFXN2" "ENSRNOG00000066618" "Sfxn2" "SFXN2"
"13605" "ENSG00000156414" "ENSDARG00000013453" "tdrd9" "TDRD9" "ENSGALG00010016086" "TDRD9" "TDRD9" "ENSRNOG00000053631" "Tdrd9" "TDRD9"
"13606" "ENSG00000156427" "ENSDARG00000043962" "fgf18b" "FGF18" "ENSGALG00010010399" "FGF18" "FGF18" "ENSRNOG00000048389" "Fgf18" "FGF18"
"13607" "ENSG00000156427" "ENSDARG00000088048" "fgf18a" "FGF18" "ENSGALG00010010399" "FGF18" "FGF18" "ENSRNOG00000048389" "Fgf18" "FGF18"
"13608" "ENSG00000156453" "ENSDARG00000062720" "pcdh1a" "PCDH1" "ENSGALG00010011619" "PCDH1" "PCDH1" "ENSRNOG00000060410" "Pcdh1" "PCDH1"
"13609" "ENSG00000156453" "ENSDARG00000036175" "pcdh1b" "PCDH1" "ENSGALG00010011619" "PCDH1" "PCDH1" "ENSRNOG00000060410" "Pcdh1" "PCDH1"
"13610" "ENSG00000156467" "ENSDARG00000011146" "uqcrb" "UQCRB" "ENSGALG00010011428" "UQCRB" "UQCRB" "ENSRNOG00000032204" "LOC685596" "UQCRB"
"13611" "ENSG00000156467" "ENSDARG00000011146" "uqcrb" "UQCRB" "ENSGALG00010011428" "UQCRB" "UQCRB" "ENSRNOG00000038122" "AABR07018627.1" "UQCRB"
"13612" "ENSG00000156467" "ENSDARG00000011146" "uqcrb" "UQCRB" "ENSGALG00010011428" "UQCRB" "UQCRB" "ENSRNOG00000024967" "Uqcrb" "UQCRB"
"13613" "ENSG00000156469" "ENSDARG00000003207" "mterf3" "MTERF3" "ENSGALG00010011445" "MTERF3" "MTERF3" "ENSRNOG00000004492" "Mterf3" "MTERF3"
"13614" "ENSG00000156471" "ENSDARG00000102114" "PTDSS1" "PTDSS1" "ENSGALG00010011450" "PTDSS1" "PTDSS1" "ENSRNOG00000052289" "Ptdss1" "PTDSS1"
"13615" "ENSG00000156471" "ENSDARG00000012588" "ptdss1a" "PTDSS1" "ENSGALG00010011450" "PTDSS1" "PTDSS1" "ENSRNOG00000052289" "Ptdss1" "PTDSS1"
"13616" "ENSG00000156475" "ENSDARG00000100093" "ppp2r2ba" "PPP2R2B" "ENSGALG00010013921" "PPP2R2B" "PPP2R2B" "ENSRNOG00000018851" "Ppp2r2b" "PPP2R2B"
"13617" "ENSG00000156475" "ENSDARG00000099221" "ppp2r2bb" "PPP2R2B" "ENSGALG00010013921" "PPP2R2B" "PPP2R2B" "ENSRNOG00000018851" "Ppp2r2b" "PPP2R2B"
